iter	RMSE
3219	1.580284456
3220	1.579686466
3221	1.579428886
3222	1.579376742
3223	1.578986503
3224	1.578596233
3225	1.578361916
3226	1.578064449
3227	1.57769554
3228	1.577536284
3229	1.577510197
3230	1.57684286
3231	1.576378716
3232	1.575970895
3233	1.575762779
3234	1.575566022
3235	1.57536371
3236	1.574595812
3237	1.573962147
3238	1.573944198
3239	1.5738067
3240	1.573491184
3241	1.573176293
3242	1.572402218
3243	1.571923573
3244	1.571463488
3245	1.570924262
3246	1.570307045
3247	1.570278227
3248	1.570038572
3249	1.569498413
3250	1.569077775
3251	1.56856646
3252	1.568099255
3253	1.567186541
3254	1.567034853
3255	1.566754163
3256	1.566623027
3257	1.566370298
3258	1.566073364
3259	1.56604198
3260	1.56552243
3261	1.565383238
3262	1.564957346
3263	1.564330758
3264	1.564258018
3265	1.563431879
3266	1.56325134
3267	1.562992032
3268	1.562797547
3269	1.562539158
3270	1.56196557
3271	1.561160587
3272	1.560940588
3273	1.560706971
3274	1.560562762
3275	1.560179401
3276	1.559704543
3277	1.559682247
3278	1.559644159
3279	1.558994544
3280	1.558968809
3281	1.558939633
3282	1.55867487
3283	1.558533076
3284	1.557994125
3285	1.557976993
3286	1.557316371
3287	1.556773959
3288	1.556281309
3289	1.55586211
3290	1.555748462
3291	1.555020115
3292	1.554621637
3293	1.55435959
3294	1.554342203
3295	1.553969038
3296	1.553550248
3297	1.55342705
3298	1.553076355
3299	1.552386822
3300	1.551965858
3301	1.551402494
3302	1.551276808
3303	1.55085213
3304	1.550830525
3305	1.550593928
3306	1.550174768
3307	1.550102354
3308	1.549720888
3309	1.54953794
3310	1.548870418
3311	1.54854756
3312	1.547867554
3313	1.547410272
3314	1.54703216
3315	1.546570179
3316	1.545971331
3317	1.545599856
3318	1.545368828
3319	1.544793299
3320	1.544132544
3321	1.543518586
3322	1.543372057
3323	1.543034058
3324	1.542635071
3325	1.542004794
3326	1.541589
3327	1.541217801
3328	1.541153598
3329	1.540878677
3330	1.540407167
3331	1.540029134
3332	1.539494991
3333	1.539436281
3334	1.539287877
3335	1.53911158
3336	1.538492856
3337	1.538101559
3338	1.53751202
3339	1.53702637
3340	1.536632855
3341	1.536184352
3342	1.535992268
3343	1.535409025
3344	1.53524039
3345	1.535132763
3346	1.534974566
3347	1.534619064
3348	1.534197743
3349	1.533775915
3350	1.533425217
3351	1.53317065
3352	1.532638937
3353	1.532368193
3354	1.531877938
3355	1.531644819
3356	1.53122097
3357	1.53057019
3358	1.530200781
3359	1.52987817
3360	1.529126642
3361	1.528656715
3362	1.528198876
3363	1.528185587
3364	1.527633803
3365	1.527319504
3366	1.526960132
3367	1.526379778
3368	1.525792478
3369	1.525433534
3370	1.5249432
3371	1.524775767
3372	1.524267749
3373	1.523945866
3374	1.523799403
3375	1.523601964
3376	1.523105324
3377	1.522842864
3378	1.522494787
3379	1.522479425
3380	1.522082595
3381	1.521847294
3382	1.521830799
3383	1.521595444
3384	1.521574538
3385	1.521432558
3386	1.52101063
3387	1.520989905
3388	1.52061353
3389	1.520597358
3390	1.520028011
3391	1.519693655
3392	1.519414969
3393	1.519293213
3394	1.519044372
3395	1.518592069
3396	1.518576065
3397	1.518186578
3398	1.517822941
3399	1.517399137
3400	1.517113299
3401	1.516935114
3402	1.516618452
3403	1.516209148
3404	1.515806605
3405	1.515398421
3406	1.514675903
3407	1.514307972
3408	1.514285086
3409	1.513851526
3410	1.513438082
3411	1.512829818
3412	1.512436556
3413	1.511830689
3414	1.511540604
3415	1.511262103
3416	1.51116845
3417	1.510664136
3418	1.510327745
3419	1.509692656
3420	1.509677902
3421	1.50931076
3422	1.508475311
3423	1.508072459
3424	1.507643301
3425	1.507376202
3426	1.506954218
3427	1.506936196
3428	1.506309895
3429	1.505853374
3430	1.505397283
3431	1.504741165
3432	1.504603606
3433	1.504377196
3434	1.504361498
3435	1.503671707
3436	1.503205057
3437	1.502551604
3438	1.502064392
3439	1.501865237
3440	1.501279872
3441	1.500992483
3442	1.500357253
3443	1.500040558
3444	1.499871863
3445	1.499774374
3446	1.499368401
3447	1.499142297
3448	1.499124224
3449	1.498790026
3450	1.498648954
3451	1.498238977
3452	1.497796269
3453	1.497632835
3454	1.497472669
3455	1.497154838
3456	1.496753325
3457	1.496482569
3458	1.496467888
3459	1.496047964
3460	1.495038966
3461	1.494457126
3462	1.494055812
3463	1.493681194
3464	1.493217444
3465	1.492862242
3466	1.492688023
3467	1.492510379
3468	1.492497885
3469	1.492236637
3470	1.491981641
3471	1.491614055
3472	1.49115887
3473	1.490743286
3474	1.490143056
3475	1.489724205
3476	1.489121298
3477	1.488906966
3478	1.488684713
3479	1.488196097
3480	1.48733327
3481	1.486926071
3482	1.486676981
3483	1.486658214
3484	1.486567477
3485	1.486360439
3486	1.485847696
3487	1.485491141
3488	1.485161975
3489	1.484620417
3490	1.484429565
3491	1.484063021
3492	1.483383199
3493	1.48336923
3494	1.483263223
3495	1.482993112
3496	1.482478091
3497	1.48214914
3498	1.48154042
3499	1.481223889
3500	1.480791988
3501	1.480387038
3502	1.480200619
3503	1.479779033
3504	1.479543977
3505	1.479040848
3506	1.478584795
3507	1.478213931
3508	1.478057612
3509	1.477517367
3510	1.477172843
3511	1.476796684
3512	1.476342484
3513	1.475828552
3514	1.475558534
3515	1.475544726
3516	1.475281787
3517	1.474786128
3518	1.474564656
3519	1.474341874
3520	1.47412555
3521	1.473537196
3522	1.473502927
3523	1.473332021
3524	1.473313998
3525	1.473211959
3526	1.473003773
3527	1.47299165
3528	1.472502712
3529	1.471951029
3530	1.47145798
3531	1.471440028
3532	1.471388874
3533	1.471374284
3534	1.470737085
3535	1.470395262
3536	1.469840908
3537	1.469407312
3538	1.468761106
3539	1.468234364
3540	1.467908943
3541	1.467514427
3542	1.46691909
3543	1.466796859
3544	1.466357229
3545	1.465829807
3546	1.465559484
3547	1.465246206
3548	1.464978078
3549	1.464461605
3550	1.464251756
3551	1.464233619
3552	1.463807755
3553	1.463692371
3554	1.463325608
3555	1.463148087
3556	1.462597494
3557	1.462228229
3558	1.462058303
3559	1.461454571
3560	1.460947076
3561	1.460337805
3562	1.460084177
3563	1.459812953
3564	1.459489978
3565	1.459176664
3566	1.459162078
3567	1.458817799
3568	1.458366004
3569	1.458032115
3570	1.457742839
3571	1.457491635
3572	1.457356078
3573	1.457000662
3574	1.456389871
3575	1.456056669
3576	1.456042821
3577	1.456025164
3578	1.455830582
3579	1.455812915
3580	1.455487122
3581	1.454850744
3582	1.454539421
3583	1.454213615
3584	1.453674103
3585	1.453470618
3586	1.452979381
3587	1.452690644
3588	1.452164337
3589	1.452151859
3590	1.451965509
3591	1.451469718
3592	1.451066387
3593	1.450755617
3594	1.450566862
3595	1.450225254
3596	1.449896848
3597	1.449530724
3598	1.449027928
3599	1.449014474
3600	1.448817972
3601	1.448484395
3602	1.448070537
3603	1.447740603
3604	1.447407394
3605	1.446376329
3606	1.445757657
3607	1.445309714
3608	1.444785748
3609	1.444340092
3610	1.443889696
3611	1.443284161
3612	1.442758981
3613	1.4424183
3614	1.442009275
3615	1.441604414
3616	1.441131682
3617	1.440715169
3618	1.440606299
3619	1.440402904
3620	1.439989779
3621	1.439820462
3622	1.439201949
3623	1.438904521
3624	1.438886063
3625	1.438649779
3626	1.43835857
3627	1.438098995
3628	1.437774502
3629	1.437471959
3630	1.437128401
3631	1.436799275
3632	1.436789427
3633	1.436219531
3634	1.435766935
3635	1.435450018
3636	1.434872958
3637	1.434507433
3638	1.434326917
3639	1.434186766
3640	1.433698662
3641	1.433506855
3642	1.433289911
3643	1.432621788
3644	1.432317659
3645	1.431781414
3646	1.430952939
3647	1.430445634
3648	1.430233178
3649	1.430038632
3650	1.429958211
3651	1.429660262
3652	1.429508327
3653	1.429497161
3654	1.429483342
3655	1.429205511
3656	1.429135065
3657	1.428620557
3658	1.428363265
3659	1.428067433
3660	1.427809699
3661	1.427585776
3662	1.427447213
3663	1.427291201
3664	1.426758061
3665	1.426616369
3666	1.42653499
3667	1.426380037
3668	1.426367204
3669	1.42622419
3670	1.4259286
3671	1.425687912
3672	1.425280907
3673	1.425269675
3674	1.424981543
3675	1.424806376
3676	1.424256512
3677	1.423821023
3678	1.423464395
3679	1.423392554
3680	1.423009113
3681	1.422893144
3682	1.422882575
3683	1.422868342
3684	1.422483463
3685	1.422064309
3686	1.421745276
3687	1.421260728
3688	1.420881975
3689	1.42062761
3690	1.420137162
3691	1.419464312
3692	1.418963458
3693	1.418403727
3694	1.418391051
3695	1.418368496
3696	1.417906383
3697	1.417894243
3698	1.417607797
3699	1.41703002
3700	1.416768409
3701	1.416255505
3702	1.415925476
3703	1.415569444
3704	1.414980055
3705	1.414460863
3706	1.414217061
3707	1.413842424
3708	1.413130594
3709	1.41311864
3710	1.412830336
3711	1.412772755
3712	1.412191667
3713	1.412169607
3714	1.412154641
3715	1.411879095
3716	1.411345712
3717	1.411329492
3718	1.410801896
3719	1.410609539
3720	1.410258502
3721	1.409799503
3722	1.409100454
3723	1.408970516
3724	1.408771885
3725	1.40864101
3726	1.408333023
3727	1.408317946
3728	1.40748858
3729	1.407065655
3730	1.40653722
3731	1.406322809
3732	1.406311051
3733	1.405995669
3734	1.405736226
3735	1.405577601
3736	1.405229556
3737	1.404933278
3738	1.404918821
3739	1.404493573
3740	1.404279973
3741	1.403762091
3742	1.40374983
3743	1.403602108
3744	1.403591663
3745	1.403298595
3746	1.402851657
3747	1.402706726
3748	1.402143174
3749	1.401917688
3750	1.401734828
3751	1.401542808
3752	1.401080413
3753	1.400647068
3754	1.400015299
3755	1.399992573
3756	1.399594907
3757	1.399206204
3758	1.399162142
3759	1.399150629
3760	1.398756889
3761	1.398110662
3762	1.397738579
3763	1.39733874
3764	1.397181689
3765	1.39699876
3766	1.396588187
3767	1.396382144
3768	1.396367222
3769	1.396355626
3770	1.39577214
3771	1.395553834
3772	1.395284159
3773	1.394357482
3774	1.394151908
3775	1.393811508
3776	1.393331285
3777	1.393321637
3778	1.393021212
3779	1.392621801
3780	1.392328651
3781	1.392022898
3782	1.391471937
3783	1.391036154
3784	1.390729765
3785	1.390188371
3786	1.390169932
3787	1.389919861
3788	1.389568322
3789	1.389321295
3790	1.389167074
3791	1.389153816
3792	1.388961714
3793	1.388534129
3794	1.388114206
3795	1.3878022
3796	1.387625194
3797	1.387442018
3798	1.386975372
3799	1.386511863
3800	1.386121593
3801	1.385942923
3802	1.385919278
3803	1.385621701
3804	1.385401499
3805	1.385389797
3806	1.385263076
3807	1.384836838
3808	1.384586664
3809	1.384201413
3810	1.38363781
3811	1.383229552
3812	1.383208436
3813	1.382968236
3814	1.382885617
3815	1.382310935
3816	1.38208509
3817	1.381855814
3818	1.381844614
3819	1.381833013
3820	1.38136143
3821	1.381241379
3822	1.380945756
3823	1.380772679
3824	1.380761174
3825	1.380449047
3826	1.38002802
3827	1.379832028
3828	1.379621021
3829	1.379519725
3830	1.379327857
3831	1.379088855
3832	1.378731975
3833	1.37827811
3834	1.377866682
3835	1.377663454
3836	1.377633035
3837	1.37735599
3838	1.376877694
3839	1.376696291
3840	1.376324091
3841	1.376165045
3842	1.375974149
3843	1.375792907
3844	1.375378719
3845	1.375305863
3846	1.3751962
3847	1.375017013
3848	1.374823322
3849	1.374550127
3850	1.374480842
3851	1.374457528
3852	1.374320097
3853	1.373746431
3854	1.373233923
3855	1.373025578
3856	1.373013144
3857	1.372917514
3858	1.372820382
3859	1.372427503
3860	1.372178262
3861	1.372165968
3862	1.37173355
3863	1.37154402
3864	1.371337744
3865	1.371189889
3866	1.370947856
3867	1.370859116
3868	1.370834558
3869	1.370632509
3870	1.370364354
3871	1.370133447
3872	1.370054318
3873	1.36918347
3874	1.369070823
3875	1.368932456
3876	1.368011951
3877	1.367685761
3878	1.367088744
3879	1.366196781
3880	1.365952668
3881	1.365923323
3882	1.365661349
3883	1.365295919
3884	1.365086559
3885	1.36496874
3886	1.364846006
3887	1.364835672
3888	1.364509553
3889	1.364428002
3890	1.364093778
3891	1.363873965
3892	1.363777128
3893	1.363584258
3894	1.363173192
3895	1.362836002
3896	1.362461393
3897	1.362342165
3898	1.361816926
3899	1.361699113
3900	1.361507394
3901	1.36101727
3902	1.361006954
3903	1.360645208
3904	1.360433454
3905	1.360200303
3906	1.359777691
3907	1.359765797
3908	1.359159711
3909	1.358997292
3910	1.358988009
3911	1.358968418
3912	1.358705781
3913	1.358549321
3914	1.357901111
3915	1.357887929
3916	1.357609128
3917	1.357592196
3918	1.357383463
3919	1.357192372
3920	1.356975111
3921	1.356650406
3922	1.356444487
3923	1.356312701
3924	1.356152752
3925	1.355849778
3926	1.355595407
3927	1.355465518
3928	1.355454046
3929	1.355233778
3930	1.354639637
3931	1.354193146
3932	1.353838916
3933	1.353663562
3934	1.353525004
3935	1.353164666
3936	1.352866692
3937	1.352677557
3938	1.352398386
3939	1.352383763
3940	1.352114655
3941	1.352104924
3942	1.351886798
3943	1.35149996
3944	1.351008002
3945	1.350814624
3946	1.350444553
3947	1.349915255
3948	1.349780577
3949	1.349500882
3950	1.34940506
3951	1.349387859
3952	1.348997225
3953	1.348636762
3954	1.348411707
3955	1.348245728
3956	1.347885483
3957	1.347546797
3958	1.347525194
3959	1.347098083
3960	1.346493242
3961	1.346027016
3962	1.345357051
3963	1.345047509
3964	1.344722592
3965	1.344523922
3966	1.344223537
3967	1.343739339
3968	1.343561398
3969	1.343070001
3970	1.342800997
3971	1.342788279
3972	1.342430261
3973	1.342299009
3974	1.342163524
3975	1.341826471
3976	1.341484026
3977	1.341289916
3978	1.3412782
3979	1.341128577
3980	1.341118595
3981	1.340660073
3982	1.340445193
3983	1.340227104
3984	1.340209583
3985	1.33935534
3986	1.338932769
3987	1.338924855
3988	1.338632614
3989	1.338359226
3990	1.338152958
3991	1.337849243
3992	1.337553114
3993	1.336945
3994	1.336352942
3995	1.336113343
3996	1.33608521
3997	1.335785274
3998	1.335693293
3999	1.335411023
4000	1.334899366
4001	1.33463258
4002	1.334348144
4003	1.334020457
4004	1.333947763
4005	1.333626972
4006	1.33350229
4007	1.333122078
4008	1.333108812
4009	1.332694456
4010	1.332290595
4011	1.332118561
4012	1.331690111
4013	1.331530188
4014	1.331286021
4015	1.33089067
4016	1.330685162
4017	1.330549616
4018	1.330540759
4019	1.330448386
4020	1.330012251
4021	1.329601219
4022	1.32897047
4023	1.328508466
4024	1.328358437
4025	1.328224742
4026	1.327976173
4027	1.327757479
4028	1.327581996
4029	1.327355617
4030	1.326949076
4031	1.326461001
4032	1.326328164
4033	1.326095437
4034	1.325877407
4035	1.32560889
4036	1.325492596
4037	1.325201109
4038	1.325003606
4039	1.324973373
4040	1.324704907
4041	1.324694079
4042	1.324523786
4043	1.324121847
4044	1.32387654
4045	1.323519151
4046	1.323510383
4047	1.32326854
4048	1.323098351
4049	1.322755276
4050	1.322547914
4051	1.322431075
4052	1.322014416
4053	1.322006017
4054	1.321640805
4055	1.321253202
4056	1.321144685
4057	1.320865594
4058	1.320687613
4059	1.32044409
4060	1.320246824
4061	1.319743736
4062	1.319399515
4063	1.318897103
4064	1.318442073
4065	1.318287153
4066	1.317825554
4067	1.31779844
4068	1.317773851
4069	1.317670076
4070	1.317538236
4071	1.317526132
4072	1.317197941
4073	1.316956688
4074	1.316805052
4075	1.316661488
4076	1.316326897
4077	1.31594894
4078	1.315922259
4079	1.315467201
4080	1.315135366
4081	1.314641987
4082	1.314430516
4083	1.314419075
4084	1.31392685
4085	1.313640239
4086	1.313492453
4087	1.313295931
4088	1.312917918
4089	1.312680172
4090	1.312577258
4091	1.312118637
4092	1.311712003
4093	1.311496173
4094	1.311333985
4095	1.311176902
4096	1.310948356
4097	1.310611929
4098	1.310396515
4099	1.310195495
4100	1.310058862
4101	1.309698561
4102	1.30937366
4103	1.309131181
4104	1.308971338
4105	1.308735065
4106	1.308400145
4107	1.307956997
4108	1.307208496
4109	1.30700611
4110	1.306688832
4111	1.306512407
4112	1.306398161
4113	1.306055968
4114	1.305774471
4115	1.305405137
4116	1.305234233
4117	1.304786092
4118	1.304633462
4119	1.304469973
4120	1.304451599
4121	1.303990908
4122	1.303632611
4123	1.303359965
4124	1.30315589
4125	1.302848805
4126	1.302533625
4127	1.30216849
4128	1.301980061
4129	1.301877319
4130	1.301864827
4131	1.301477053
4132	1.301325675
4133	1.300842452
4134	1.300517505
4135	1.300385527
4136	1.300203392
4137	1.299882366
4138	1.299653257
4139	1.299552678
4140	1.29931125
4141	1.298918792
4142	1.298531623
4143	1.298408435
4144	1.298399088
4145	1.297993219
4146	1.297827769
4147	1.297382814
4148	1.297373035
4149	1.297173276
4150	1.296943596
4151	1.296646843
4152	1.296422756
4153	1.295920885
4154	1.295349601
4155	1.295132078
4156	1.294917141
4157	1.2945963
4158	1.294153946
4159	1.293986061
4160	1.293976422
4161	1.293963579
4162	1.293628488
4163	1.293266681
4164	1.292926743
4165	1.29247199
4166	1.292269779
4167	1.291989448
4168	1.291703683
4169	1.291563909
4170	1.291259669
4171	1.291041887
4172	1.290811347
4173	1.290791399
4174	1.290512992
4175	1.29015777
4176	1.290150161
4177	1.289527217
4178	1.289395673
4179	1.289297293
4180	1.288836309
4181	1.288261711
4182	1.287753377
4183	1.287583549
4184	1.287240822
4185	1.28689189
4186	1.286650911
4187	1.286488435
4188	1.286358491
4189	1.286274643
4190	1.28616342
4191	1.286142684
4192	1.285979603
4193	1.285678968
4194	1.285179716
4195	1.284693544
4196	1.284354907
4197	1.284073333
4198	1.284028305
4199	1.284005862
4200	1.283476226
4201	1.283277422
4202	1.282848935
4203	1.282621911
4204	1.282613861
4205	1.282095382
4206	1.282084012
4207	1.281869369
4208	1.281296605
4209	1.281020643
4210	1.280655988
4211	1.28045204
4212	1.280289561
4213	1.280127635
4214	1.279933214
4215	1.279690744
4216	1.279239874
4217	1.279135085
4218	1.27867184
4219	1.278603418
4220	1.278271313
4221	1.278261885
4222	1.277903842
4223	1.277559842
4224	1.277288889
4225	1.27680314
4226	1.276552262
4227	1.276426587
4228	1.27627455
4229	1.276142938
4230	1.275991345
4231	1.275832231
4232	1.275585891
4233	1.275256461
4234	1.275050978
4235	1.274626775
4236	1.274444337
4237	1.274271631
4238	1.274156277
4239	1.273926522
4240	1.27367136
4241	1.273378004
4242	1.273261137
4243	1.272888408
4244	1.272781399
4245	1.272349812
4246	1.272187509
4247	1.272146799
4248	1.27186521
4249	1.271457724
4250	1.271142764
4251	1.271039344
4252	1.271029546
4253	1.270693244
4254	1.270545897
4255	1.270438185
4256	1.270157312
4257	1.269745183
4258	1.269411798
4259	1.269305393
4260	1.269115449
4261	1.269047676
4262	1.268707008
4263	1.268696307
4264	1.26826447
4265	1.268246266
4266	1.268092877
4267	1.267868301
4268	1.267414469
4269	1.266959122
4270	1.266608766
4271	1.266459422
4272	1.265882197
4273	1.265311542
4274	1.264848127
4275	1.264622283
4276	1.264295273
4277	1.264137701
4278	1.263731736
4279	1.263296764
4280	1.262798281
4281	1.262534898
4282	1.26231096
4283	1.262071183
4284	1.261892996
4285	1.261773624
4286	1.261195641
4287	1.260916544
4288	1.26069205
4289	1.260610173
4290	1.260326131
4291	1.260027162
4292	1.259758947
4293	1.259507885
4294	1.2592505
4295	1.259160864
4296	1.259034054
4297	1.258713162
4298	1.258496072
4299	1.258327882
4300	1.257986092
4301	1.257684027
4302	1.25767514
4303	1.257456345
4304	1.257366292
4305	1.257216365
4306	1.256757292
4307	1.25646303
4308	1.256120766
4309	1.255995404
4310	1.255732169
4311	1.255544825
4312	1.255534295
4313	1.255501999
4314	1.255120616
4315	1.254853961
4316	1.254693822
4317	1.254382347
4318	1.253905067
4319	1.253679131
4320	1.253666521
4321	1.253413632
4322	1.253296203
4323	1.253122305
4324	1.252950093
4325	1.252782908
4326	1.252330892
4327	1.252320641
4328	1.252076142
4329	1.251856745
4330	1.25135027
4331	1.251027295
4332	1.250875184
4333	1.250685235
4334	1.250598681
4335	1.250227441
4336	1.249754241
4337	1.249745491
4338	1.249671205
4339	1.248880441
4340	1.248670883
4341	1.24850591
4342	1.248383098
4343	1.24827297
4344	1.248126801
4345	1.247800349
4346	1.247355377
4347	1.246978112
4348	1.246550615
4349	1.246335764
4350	1.246209366
4351	1.245883851
4352	1.245517361
4353	1.245508242
4354	1.24538477
4355	1.2450719
4356	1.24470171
4357	1.244567663
4358	1.244138537
4359	1.243996166
4360	1.243585944
4361	1.243137337
4362	1.243003159
4363	1.242628471
4364	1.242386622
4365	1.242353871
4366	1.241845802
4367	1.241399625
4368	1.241301809
4369	1.240962278
4370	1.240637017
4371	1.240417618
4372	1.240320459
4373	1.240030159
4374	1.239623906
4375	1.239381064
4376	1.239373192
4377	1.239149427
4378	1.238862977
4379	1.238597066
4380	1.23822671
4381	1.237960522
4382	1.237950998
4383	1.237624826
4384	1.23716707
4385	1.237000169
4386	1.236761383
4387	1.236490083
4388	1.23617612
4389	1.23572022
4390	1.235559103
4391	1.235548939
4392	1.235162986
4393	1.235086354
4394	1.234964131
4395	1.234756803
4396	1.234663632
4397	1.234501657
4398	1.234129613
4399	1.23406401
4400	1.23382916
4401	1.233772617
4402	1.233531918
4403	1.233368352
4404	1.233075127
4405	1.233061661
4406	1.232869363
4407	1.232581928
4408	1.232570705
4409	1.23227592
4410	1.232260116
4411	1.231999149
4412	1.231695329
4413	1.231382705
4414	1.230933153
4415	1.23061624
4416	1.230474857
4417	1.230347869
4418	1.230001235
4419	1.229621729
4420	1.229577985
4421	1.229174507
4422	1.229080578
4423	1.228889919
4424	1.228735871
4425	1.228532546
4426	1.228188227
4427	1.228009753
4428	1.227824578
4429	1.227637802
4430	1.227500637
4431	1.227357748
4432	1.227135006
4433	1.226549717
4434	1.226380806
4435	1.226278327
4436	1.226095255
4437	1.226046678
4438	1.225927584
4439	1.225560213
4440	1.225412758
4441	1.225208079
4442	1.224971981
4443	1.224829714
4444	1.224733777
4445	1.224468479
4446	1.224443343
4447	1.224433702
4448	1.224357209
4449	1.224051092
4450	1.223830042
4451	1.223626376
4452	1.223481292
4453	1.223259108
4454	1.223094982
4455	1.222872852
4456	1.222736704
4457	1.222714744
4458	1.222542268
4459	1.222176255
4460	1.22190261
4461	1.221894298
4462	1.221797308
4463	1.221484853
4464	1.221272846
4465	1.221153233
4466	1.220992713
4467	1.22089231
4468	1.220468888
4469	1.220178059
4470	1.219921896
4471	1.219453706
4472	1.219166118
4473	1.218670088
4474	1.21859814
4475	1.218416839
4476	1.218184143
4477	1.218033343
4478	1.217822442
4479	1.217726094
4480	1.217651758
4481	1.217388777
4482	1.217204278
4483	1.217026745
4484	1.216665669
4485	1.216330979
4486	1.21604035
4487	1.216032196
4488	1.2156019
4489	1.215167811
4490	1.215012782
4491	1.214992445
4492	1.214590193
4493	1.214569859
4494	1.214049284
4495	1.213875841
4496	1.213804806
4497	1.213697249
4498	1.213604904
4499	1.213562813
4500	1.213437058
4501	1.213120316
4502	1.21291301
4503	1.212627136
4504	1.212505277
4505	1.212335575
4506	1.212070346
4507	1.211586795
4508	1.211576595
4509	1.211444213
4510	1.211238771
4511	1.211110137
4512	1.211012328
4513	1.210930629
4514	1.21073411
4515	1.210485137
4516	1.209923791
4517	1.209837097
4518	1.209555903
4519	1.209170491
4520	1.208934937
4521	1.208639912
4522	1.20837239
4523	1.208010973
