iter	Passed	Remaining
3251	11004	4304
3252	11006	4300
3253	11009	4296
3254	11013	4293
3255	11016	4290
3256	11018	4286
3257	11020	4282
3258	11022	4278
3259	11024	4274
3260	11029	4271
3261	11032	4268
3262	11034	4264
3263	11037	4260
3264	11039	4257
3265	11043	4253
3266	11047	4250
3267	11050	4247
3268	11052	4243
3269	11054	4239
3270	11057	4235
3271	11060	4232
3272	11063	4228
3273	11065	4224
3274	11067	4220
3275	11069	4216
3276	11072	4213
3277	11075	4209
3278	11078	4206
3279	11081	4202
3280	11083	4198
3281	11085	4195
3282	11088	4191
3283	11091	4188
3284	11093	4184
3285	11095	4180
3286	11097	4176
3287	11099	4172
3288	11102	4168
3289	11105	4165
3290	11108	4161
3291	11110	4157
3292	11112	4154
3293	11114	4150
3294	11118	4147
3295	11121	4143
3296	11123	4139
3297	11125	4135
3298	11127	4131
3299	11129	4128
3300	11132	4124
3301	11136	4121
3302	11138	4117
3303	11140	4113
3304	11142	4109
3305	11144	4105
3306	11146	4102
3307	11149	4098
3308	11153	4095
3309	11155	4091
3310	11157	4087
3311	11159	4083
3312	11163	4080
3313	11170	4078
3314	11172	4074
3315	11174	4070
3316	11179	4067
3317	11181	4064
3318	11184	4060
3319	11186	4056
3320	11188	4052
3321	11191	4049
3322	11194	4046
3323	11197	4042
3324	11199	4038
3325	11201	4034
3326	11203	4030
3327	11206	4027
3328	11210	4024
3329	11212	4020
3330	11215	4016
3331	11217	4012
3332	11218	4008
3333	11220	4004
3334	11223	4001
3335	11226	3998
3336	11229	3994
3337	11231	3990
3338	11233	3986
3339	11235	3982
3340	11237	3979
3341	11240	3975
3342	11243	3972
3343	11246	3968
3344	11248	3964
3345	11250	3960
3346	11254	3957
3347	11257	3954
3348	11259	3950
3349	11261	3946
3350	11263	3942
3351	11265	3938
3352	11269	3935
3353	11272	3932
3354	11275	3928
3355	11277	3924
3356	11279	3921
3357	11282	3917
3358	11286	3914
3359	11289	3910
3360	11291	3907
3361	11293	3903
3362	11296	3899
3363	11300	3896
3364	11304	3893
3365	11306	3889
3366	11308	3885
3367	11310	3882
3368	11312	3878
3369	11316	3874
3370	11318	3871
3371	11320	3867
3372	11322	3863
3373	11324	3859
3374	11327	3856
3375	11330	3853
3376	11333	3849
3377	11335	3845
3378	11337	3841
3379	11339	3838
3380	11342	3834
3381	11344	3830
3382	11348	3827
3383	11351	3823
3384	11353	3820
3385	11355	3816
3386	11359	3813
3387	11362	3809
3388	11364	3806
3389	11366	3802
3390	11368	3798
3391	11370	3794
3392	11374	3791
3393	11377	3787
3394	11379	3784
3395	11381	3780
3396	11383	3776
3397	11385	3772
3398	11388	3769
3399	11391	3765
3400	11393	3762
3401	11395	3758
3402	11398	3754
3403	11405	3752
3404	11409	3749
3405	11411	3745
3406	11413	3742
3407	11416	3738
3408	11420	3735
3409	11422	3731
3410	11425	3727
3411	11427	3724
3412	11429	3720
3413	11431	3716
3414	11435	3713
3415	11438	3710
3416	11440	3706
3417	11443	3702
3418	11445	3699
3419	11449	3695
3420	11452	3692
3421	11454	3688
3422	11456	3684
3423	11458	3681
3424	11460	3677
3425	11464	3674
3426	11467	3670
3427	11469	3666
3428	11471	3663
3429	11473	3659
3430	11475	3655
3431	11481	3653
3432	11484	3649
3433	11485	3645
3434	11488	3642
3435	11490	3638
3436	11493	3634
3437	11496	3631
3438	11499	3628
3439	11502	3624
3440	11504	3620
3441	11507	3617
3442	11512	3614
3443	11516	3611
3444	11518	3607
3445	11520	3604
3446	11524	3600
3447	11527	3597
3448	11536	3595
3449	11538	3591
3450	11541	3588
3451	11545	3585
3452	11548	3581
3453	11550	3578
3454	11552	3574
3455	11556	3571
3456	11559	3567
3457	11561	3564
3458	11563	3560
3459	11565	3556
3460	11567	3552
3461	11571	3549
3462	11574	3546
3463	11576	3542
3464	11578	3538
3465	11581	3535
3466	11583	3531
3467	11588	3528
3468	11590	3524
3469	11592	3521
3470	11594	3517
3471	11596	3513
3472	11599	3510
3473	11603	3507
3474	11606	3503
3475	11608	3499
3476	11610	3496
3477	11612	3492
3478	11617	3489
3479	11620	3486
3480	11622	3482
3481	11624	3478
3482	11627	3475
3483	11630	3471
3484	11633	3468
3485	11637	3465
3486	11640	3461
3487	11642	3457
3488	11644	3454
3489	11647	3450
3490	11650	3447
3491	11652	3443
3492	11655	3440
3493	11657	3436
3494	11659	3432
3495	11663	3429
3496	11666	3426
3497	11668	3422
3498	11670	3418
3499	11672	3414
3500	11674	3411
3501	11677	3407
3502	11680	3404
3503	11683	3400
3504	11685	3397
3505	11687	3393
3506	11689	3389
3507	11693	3386
3508	11696	3383
3509	11698	3379
3510	11700	3375
3511	11702	3372
3512	11705	3368
3513	11709	3365
3514	11712	3362
3515	11714	3358
3516	11716	3354
3517	11718	3351
3518	11721	3347
3519	11723	3343
3520	11727	3340
3521	11730	3337
3522	11732	3333
3523	11736	3330
3524	11738	3326
3525	11741	3323
3526	11743	3319
3527	11746	3316
3528	11748	3312
3529	11750	3308
3530	11754	3305
3531	11757	3302
3532	11759	3298
3533	11761	3294
3534	11763	3291
3535	11766	3287
3536	11769	3284
3537	11773	3281
3538	11776	3277
3539	11778	3273
3540	11780	3270
3541	11783	3266
3542	11786	3263
3543	11788	3259
3544	11790	3256
3545	11792	3252
3546	11794	3248
3547	11797	3245
3548	11801	3242
3549	11803	3238
3550	11805	3234
3551	11807	3231
3552	11810	3227
3553	11813	3224
3554	11816	3220
3555	11819	3217
3556	11821	3213
3557	11823	3209
3558	11826	3206
3559	11828	3202
3560	11831	3199
3561	11834	3196
3562	11837	3192
3563	11839	3189
3564	11843	3185
3565	11846	3182
3566	11848	3178
3567	11850	3175
3568	11852	3171
3569	11854	3167
3570	11860	3165
3571	11863	3161
3572	11865	3158
3573	11867	3154
3574	11869	3150
3575	11872	3147
3576	11875	3143
3577	11878	3140
3578	11880	3136
3579	11882	3133
3580	11884	3129
3581	11890	3127
3582	11892	3123
3583	11894	3119
3584	11896	3116
3585	11898	3112
3586	11900	3108
3587	11907	3106
3588	11909	3102
3589	11911	3099
3590	11914	3095
3591	11916	3091
3592	11919	3088
3593	11922	3085
3594	11925	3081
3595	11927	3078
3596	11929	3074
3597	11931	3070
3598	11935	3067
3599	11938	3064
3600	11939	3060
3601	11941	3056
3602	11943	3053
3603	11945	3049
3604	11947	3045
3605	11950	3042
3606	11953	3038
3607	11955	3035
3608	11957	3031
3609	11960	3028
3610	11962	3024
3611	11965	3021
3612	11968	3017
3613	11971	3014
3614	11973	3010
3615	11975	3007
3616	11977	3003
3617	11981	3000
3618	11984	2996
3619	11986	2993
3620	11988	2989
3621	11990	2986
3622	11992	2982
3623	11994	2978
3624	11997	2975
3625	12001	2972
3626	12003	2968
3627	12005	2964
3628	12008	2961
3629	12010	2958
3630	12014	2954
3631	12017	2951
3632	12019	2947
3633	12021	2944
3634	12026	2941
3635	12028	2937
3636	12030	2934
3637	12033	2930
3638	12035	2926
3639	12037	2923
3640	12041	2920
3641	12043	2916
3642	12045	2912
3643	12047	2909
3644	12049	2905
3645	12051	2902
3646	12054	2898
3647	12057	2895
3648	12059	2891
3649	12061	2888
3650	12063	2884
3651	12065	2881
3652	12068	2877
3653	12072	2874
3654	12074	2870
3655	12077	2867
3656	12079	2863
3657	12081	2860
3658	12084	2856
3659	12087	2853
3660	12090	2849
3661	12092	2846
3662	12094	2842
3663	12096	2839
3664	12098	2835
3665	12102	2832
3666	12105	2829
3667	12107	2825
3668	12109	2821
3669	12111	2818
3670	12114	2814
3671	12116	2811
3672	12120	2808
3673	12122	2804
3674	12125	2801
3675	12127	2797
3676	12130	2794
3677	12133	2790
3678	12135	2787
3679	12138	2783
3680	12139	2780
3681	12142	2776
3682	12147	2773
3683	12150	2770
3684	12152	2766
3685	12155	2763
3686	12157	2759
3687	12159	2756
3688	12163	2753
3689	12166	2749
3690	12168	2746
3691	12170	2742
3692	12172	2739
3693	12174	2735
3694	12177	2732
3695	12180	2728
3696	12182	2725
3697	12185	2721
3698	12187	2718
3699	12189	2714
3700	12192	2711
3701	12195	2707
3702	12197	2704
3703	12201	2701
3704	12203	2697
3705	12206	2694
3706	12208	2690
3707	12212	2687
3708	12215	2684
3709	12217	2680
3710	12220	2677
3711	12223	2673
3712	12226	2670
3713	12228	2667
3714	12230	2663
3715	12232	2659
3716	12234	2656
3717	12236	2652
3718	12239	2649
3719	12242	2645
3720	12244	2642
3721	12246	2638
3722	12248	2635
3723	12250	2631
3724	12254	2628
3725	12258	2625
3726	12260	2621
3727	12262	2618
3728	12265	2614
3729	12267	2611
3730	12270	2608
3731	12274	2604
3732	12276	2601
3733	12278	2597
3734	12280	2594
3735	12282	2590
3736	12286	2587
3737	12288	2583
3738	12290	2580
3739	12292	2576
3740	12294	2573
3741	12296	2569
3742	12300	2566
3743	12303	2563
3744	12305	2559
3745	12306	2556
3746	12308	2552
3747	12311	2548
3748	12314	2545
3749	12317	2542
3750	12321	2539
3751	12323	2535
3752	12325	2532
3753	12328	2528
3754	12331	2525
3755	12334	2521
3756	12336	2518
3757	12338	2514
3758	12340	2511
3759	12343	2508
3760	12346	2504
3761	12349	2501
3762	12351	2497
3763	12353	2494
3764	12355	2490
3765	12358	2487
3766	12361	2484
3767	12364	2480
3768	12366	2477
3769	12368	2473
3770	12370	2470
3771	12372	2466
3772	12375	2463
3773	12378	2460
3774	12381	2456
3775	12383	2453
3776	12385	2449
3777	12387	2446
3778	12391	2442
3779	12394	2439
3780	12396	2436
3781	12398	2432
3782	12400	2429
3783	12403	2425
3784	12405	2422
3785	12409	2418
3786	12411	2415
3787	12414	2412
3788	12416	2408
3789	12418	2405
3790	12421	2401
3791	12424	2398
3792	12426	2394
3793	12428	2391
3794	12430	2387
3795	12432	2384
3796	12436	2381
3797	12439	2377
3798	12441	2374
3799	12443	2370
3800	12445	2367
3801	12447	2363
3802	12451	2360
3803	12455	2357
3804	12457	2353
3805	12459	2350
3806	12461	2346
3807	12463	2343
3808	12467	2340
3809	12469	2336
3810	12471	2333
3811	12473	2329
3812	12475	2326
3813	12477	2322
3814	12481	2319
3815	12484	2316
3816	12486	2312
3817	12488	2309
3818	12490	2305
3819	12493	2302
3820	12497	2299
3821	12499	2295
3822	12501	2292
3823	12503	2288
3824	12506	2285
3825	12509	2282
3826	12512	2278
3827	12517	2275
3828	12520	2272
3829	12522	2269
3830	12525	2265
3831	12528	2262
3832	12530	2258
3833	12532	2255
3834	12535	2252
3835	12537	2248
3836	12539	2245
3837	12542	2241
3838	12545	2238
3839	12547	2234
3840	12549	2231
3841	12551	2228
3842	12554	2224
3843	12557	2221
3844	12559	2217
3845	12561	2214
3846	12563	2211
3847	12565	2207
3848	12567	2204
3849	12571	2200
3850	12574	2197
3851	12576	2194
3852	12578	2190
3853	12580	2187
3854	12582	2183
3855	12585	2180
3856	12588	2176
3857	12591	2173
3858	12593	2170
3859	12595	2166
3860	12597	2163
3861	12600	2159
3862	12603	2156
3863	12606	2153
3864	12609	2149
3865	12611	2146
3866	12613	2143
3867	12616	2139
3868	12620	2136
3869	12622	2133
3870	12624	2129
3871	12626	2126
3872	12629	2122
3873	12632	2119
3874	12636	2116
3875	12638	2112
3876	12640	2109
3877	12642	2106
3878	12645	2102
3879	12648	2099
3880	12650	2095
3881	12652	2092
3882	12654	2089
3883	12656	2085
3884	12659	2082
3885	12663	2079
3886	12665	2075
3887	12667	2072
3888	12669	2068
3889	12671	2065
3890	12673	2061
3891	12676	2058
3892	12679	2055
3893	12681	2051
3894	12683	2048
3895	12686	2044
3896	12688	2041
3897	12691	2038
3898	12695	2034
3899	12697	2031
3900	12699	2028
3901	12701	2024
3902	12703	2021
3903	12705	2017
3904	12708	2014
3905	12711	2011
3906	12714	2007
3907	12716	2004
3908	12718	2001
3909	12722	1997
3910	12724	1994
3911	12727	1991
3912	12729	1987
3913	12731	1984
3914	12733	1980
3915	12736	1977
3916	12739	1974
3917	12741	1970
3918	12743	1967
3919	12745	1963
3920	12748	1960
3921	12750	1957
3922	12753	1953
3923	12756	1950
3924	12758	1947
3925	12760	1943
3926	12762	1940
3927	12765	1936
3928	12768	1933
3929	12771	1930
3930	12773	1926
3931	12775	1923
3932	12777	1920
3933	12780	1916
3934	12783	1913
3935	12785	1910
3936	12788	1906
3937	12790	1903
3938	12793	1899
3939	12795	1896
3940	12798	1893
3941	12802	1890
3942	12805	1886
3943	12807	1883
3944	12809	1880
3945	12812	1876
3946	12815	1873
3947	12817	1870
3948	12819	1866
3949	12821	1863
3950	12823	1859
3951	12826	1856
3952	12830	1853
3953	12832	1849
3954	12834	1846
3955	12837	1843
3956	12839	1839
3957	12843	1836
3958	12846	1833
3959	12848	1829
3960	12851	1826
3961	12853	1823
3962	12855	1819
3963	12858	1816
3964	12861	1813
3965	12864	1809
3966	12866	1806
3967	12868	1803
3968	12871	1799
3969	12873	1796
3970	12876	1793
3971	12879	1789
3972	12881	1786
3973	12883	1783
3974	12886	1779
3975	12890	1776
3976	12893	1773
3977	12895	1769
3978	12897	1766
3979	12899	1763
3980	12902	1759
3981	12907	1756
3982	12910	1753
3983	12913	1750
3984	12919	1747
3985	12922	1744
3986	12924	1740
3987	12926	1737
3988	12929	1734
3989	12932	1730
3990	12937	1727
3991	12939	1724
3992	12941	1721
3993	12943	1717
3994	12947	1714
3995	12951	1711
3996	12953	1707
3997	12955	1704
3998	12958	1701
3999	12960	1697
4000	12966	1694
4001	12968	1691
4002	12971	1688
4003	12973	1684
4004	12975	1681
4005	12981	1678
4006	12984	1675
4007	12987	1672
4008	12989	1668
4009	12992	1665
4010	12995	1662
4011	12999	1658
4012	13002	1655
4013	13005	1652
4014	13008	1649
4015	13012	1645
4016	13014	1642
4017	13017	1639
4018	13019	1635
4019	13021	1632
4020	13027	1629
4021	13029	1626
4022	13031	1622
4023	13033	1619
4024	13035	1616
4025	13041	1613
4026	13044	1609
4027	13046	1606
4028	13049	1603
4029	13051	1599
4030	13056	1596
4031	13060	1593
4032	13062	1590
4033	13065	1587
4034	13073	1584
4035	13077	1581
4036	13079	1577
4037	13082	1574
4038	13090	1571
4039	13093	1568
4040	13096	1565
4041	13098	1562
4042	13101	1558
4043	13109	1556
4044	13113	1552
4045	13125	1550
4046	13127	1547
4047	13131	1544
4048	13138	1541
4049	13141	1538
4050	13144	1534
4051	13154	1532
4052	13156	1528
4053	13159	1525
4054	13167	1522
4055	13170	1519
4056	13173	1516
4057	13177	1513
4058	13189	1511
4059	13192	1507
4060	13204	1505
4061	13209	1502
4062	13217	1499
4063	13222	1496
4064	13229	1493
4065	13233	1490
4066	13235	1487
4067	13237	1483
4068	13243	1480
4069	13247	1477
4070	13250	1474
4071	13252	1471
4072	13254	1467
4073	13262	1464
4074	13266	1461
4075	13276	1459
4076	13279	1455
4077	13281	1452
4078	13283	1449
4079	13289	1446
4080	13292	1442
4081	13295	1439
4082	13298	1436
4083	13301	1433
4084	13305	1429
4085	13313	1427
4086	13318	1424
4087	13324	1421
4088	13327	1417
4089	13328	1414
4090	13331	1410
4091	13336	1407
4092	13338	1404
4093	13341	1401
4094	13343	1397
4095	13345	1394
4096	13348	1391
4097	13353	1388
4098	13355	1384
4099	13357	1381
4100	13359	1378
4101	13361	1374
4102	13367	1371
4103	13370	1368
4104	13372	1364
4105	13374	1361
4106	13376	1358
4107	13382	1355
4108	13385	1351
4109	13388	1348
4110	13390	1345
4111	13392	1341
4112	13396	1338
4113	13399	1335
4114	13402	1332
4115	13405	1328
4116	13408	1325
4117	13413	1322
4118	13416	1319
4119	13418	1315
4120	13420	1312
4121	13422	1309
4122	13427	1305
4123	13431	1302
4124	13434	1299
4125	13436	1296
4126	13438	1292
4127	13446	1289
4128	13448	1286
4129	13451	1283
4130	13453	1279
4131	13460	1276
4132	13462	1273
4133	13464	1270
4134	13466	1266
4135	13468	1263
4136	13474	1260
4137	13477	1257
4138	13480	1253
4139	13482	1250
4140	13485	1247
4141	13490	1244
4142	13493	1240
4143	13496	1237
4144	13498	1234
4145	13505	1231
4146	13507	1227
4147	13509	1224
4148	13511	1221
4149	13513	1217
4150	13518	1214
4151	13522	1211
4152	13525	1208
4153	13527	1204
4154	13529	1201
4155	13536	1198
4156	13538	1195
4157	13540	1191
4158	13543	1188
4159	13545	1185
4160	13551	1182
4161	13554	1178
4162	13556	1175
4163	13558	1172
4164	13560	1168
4165	13566	1165
4166	13568	1162
4167	13573	1159
4168	13576	1156
4169	13582	1153
4170	13584	1149
4171	13586	1146
4172	13588	1142
4173	13592	1139
4174	13595	1136
4175	13601	1133
4176	13604	1130
4177	13608	1126
4178	13611	1123
4179	13614	1120
4180	13616	1117
4181	13618	1113
4182	13620	1110
4183	13627	1107
4184	13630	1104
4185	13632	1100
4186	13634	1097
4187	13636	1094
4188	13646	1091
4189	13649	1088
4190	13651	1084
4191	13653	1081
4192	13659	1078
4193	13661	1074
4194	13664	1071
4195	13667	1068
4196	13672	1065
4197	13675	1061
4198	13677	1058
4199	13679	1055
4200	13682	1051
4201	13685	1048
4202	13688	1045
4203	13708	1043
4204	13725	1041
4205	13730	1038
4206	13740	1035
4207	13745	1032
4208	13753	1029
4209	13757	1026
4210	13761	1022
4211	13769	1019
4212	13778	1017
4213	13783	1013
4214	13801	1011
4215	13810	1008
4216	13828	1006
4217	13843	1004
4218	13858	1001
4219	13884	1000
4220	13903	998
4221	13913	995
4222	13918	992
4223	13920	988
4224	13923	985
4225	13931	982
4226	13936	979
4227	13945	976
4228	13952	973
4229	13957	970
4230	13963	966
4231	13966	963
4232	13968	960
4233	13971	956
4234	13973	953
4235	13977	950
4236	13979	946
4237	13981	943
4238	13984	940
4239	13988	936
4240	13990	933
4241	13992	930
4242	13994	926
4243	13996	923
4244	13999	920
4245	14003	916
4246	14006	913
4247	14008	910
4248	14010	906
4249	14013	903
4250	14018	900
4251	14020	896
4252	14023	893
4253	14025	890
4254	14027	886
4255	14029	883
4256	14034	880
4257	14037	876
4258	14040	873
4259	14043	870
4260	14049	867
4261	14053	863
4262	14055	860
4263	14057	857
4264	14058	853
4265	14064	850
4266	14067	847
4267	14070	843
4268	14072	840
4269	14074	837
4270	14079	834
4271	14085	830
4272	14087	827
4273	14090	824
4274	14097	821
4275	14100	817
4276	14102	814
4277	14104	811
4278	14108	807
4279	14111	804
4280	14114	801
4281	14116	797
4282	14118	794
4283	14120	791
4284	14126	787
4285	14128	784
4286	14130	781
4287	14133	777
4288	14135	774
4289	14139	771
4290	14142	767
4291	14145	764
4292	14147	761
4293	14149	757
4294	14153	754
4295	14156	751
4296	14159	748
4297	14161	744
4298	14163	741
4299	14165	737
4300	14169	734
4301	14175	731
4302	14178	728
4303	14180	724
4304	14183	721
4305	14186	718
4306	14189	714
4307	14191	711
4308	14193	708
4309	14195	704
4310	14199	701
4311	14202	698
4312	14204	694
4313	14206	691
4314	14208	688
4315	14211	684
4316	14216	681
4317	14218	678
4318	14221	675
4319	14223	671
4320	14225	668
4321	14227	664
4322	14231	661
4323	14234	658
4324	14236	655
4325	14239	651
4326	14241	648
4327	14245	645
4328	14249	641
4329	14251	638
4330	14254	635
4331	14257	631
4332	14268	628
4333	14272	625
4334	14286	622
4335	14292	619
4336	14296	616
4337	14299	613
4338	14301	609
4339	14303	606
4340	14307	603
4341	14311	599
4342	14314	596
4343	14316	593
4344	14318	589
4345	14321	586
4346	14324	583
4347	14328	579
4348	14332	576
4349	14334	573
4350	14339	570
4351	14343	566
4352	14346	563
4353	14348	560
4354	14351	556
4355	14363	553
4356	14365	550
4357	14370	547
4358	14373	544
4359	14378	540
4360	14380	537
4361	14382	534
4362	14391	531
4363	14394	527
4364	14396	524
4365	14398	521
4366	14406	517
4367	14408	514
4368	14410	511
4369	14412	507
4370	14421	504
4371	14424	501
4372	14426	498
4373	14428	494
4374	14440	491
4375	14445	488
4376	14454	485
4377	14457	482
4378	14459	478
4379	14462	475
4380	14466	472
4381	14470	468
4382	14473	465
4383	14475	462
4384	14479	458
4385	14483	455
4386	14486	452
4387	14488	449
4388	14491	445
4389	14497	442
4390	14500	439
4391	14502	435
4392	14504	432
4393	14507	429
4394	14513	425
4395	14516	422
4396	14518	419
4397	14520	416
4398	14522	412
4399	14529	409
4400	14531	406
4401	14533	402
4402	14535	399
4403	14538	396
4404	14546	392
4405	14550	389
4406	14553	386
4407	14561	383
4408	14564	379
4409	14566	376
4410	14567	373
4411	14569	369
4412	14575	366
4413	14578	363
4414	14582	360
4415	14586	356
4416	14592	353
4417	14594	350
4418	14597	346
4419	14599	343
4420	14603	340
4421	14606	336
4422	14609	333
4423	14611	330
4424	14614	326
4425	14617	323
4426	14622	320
4427	14625	317
4428	14627	313
4429	14630	310
4430	14638	307
4431	14641	303
4432	14643	300
4433	14645	297
4434	14653	294
4435	14656	290
4436	14657	287
4437	14659	284
4438	14661	280
4439	14665	277
4440	14667	274
4441	14671	270
4442	14673	267
4443	14675	264
4444	14677	260
4445	14681	257
4446	14684	254
4447	14686	250
4448	14688	247
4449	14689	244
4450	14691	240
4451	14695	237
4452	14698	234
4453	14701	231
4454	14703	227
4455	14705	224
4456	14707	221
4457	14712	217
4458	14715	214
4459	14718	211
4460	14720	207
4461	14722	204
4462	14725	201
4463	14728	197
4464	14731	194
4465	14732	191
4466	14734	188
4467	14736	184
4468	14739	181
4469	14743	178
4470	14746	174
4471	14748	171
4472	14751	168
4473	14754	164
4474	14757	161
4475	14760	158
4476	14763	154
4477	14766	151
4478	14768	148
4479	14773	145
4480	14776	141
4481	14781	138
4482	14783	135
4483	14787	131
4484	14790	128
4485	14793	125
4486	14795	122
4487	14797	118
4488	14800	115
4489	14804	112
4490	14807	108
4491	14809	105
4492	14811	102
4493	14812	98
4494	14816	95
4495	14820	92
4496	14822	88
4497	14824	85
4498	14825	82
4499	14827	79
4500	14830	75
4501	14835	72
4502	14838	69
4503	14840	65
4504	14842	62
4505	14844	59
4506	14849	56
4507	14852	52
4508	14854	49
4509	14857	46
4510	14859	42
4511	14864	39
4512	14866	36
4513	14870	32
4514	14872	29
4515	14874	26
4516	14877	23
4517	14880	19
4518	14882	16
4519	14885	13
4520	14887	9
4521	14889	6
4522	14893	3
4523	14896	0
